PA Certification #,Total NPC MW DC,Total NPC MW AC,Fuel Types at Facility,County,State,Zip,Year
PA-4030944-SUN-I,0.00968,0.0076,SUN,Chester,PA,19425,2023
PA-4030945-SUN-I,0.006,0.0076,SUN,Lebanon,PA,17026,2023
PA-4030946-SUN-I,0.01036,0.01,SUN,Cumberland,PA,17055,2023
PA-4030947-SUN-I,0.02112,0.015356,SUN,Centre,PA,16870,2023
PA-4030948-SUN-I,0.02294,0.01798,SUN,Montgomery,PA,19464,2023
PA-4030949-SUN-I,0.01404,0.01404,SUN,Bucks,PA,18914,2023
PA-4030950-SUN-I,0.01458,0.0114,SUN,Adams,PA,17325,2023
PA-4030951-SUN-I,0.00494,0.00377,SUN,Delaware,PA,19063,2023
PA-4030952-SUN-I,0.0068,0.006,SUN,Allegheny,PA,15226,2023
PA-4030953-SUN-I,0.00656,0.0048,SUN,Delaware,PA,19008,2023
PA-4030954-SUN-I,0.01482,0.01131,SUN,Lackawanna,PA,18505,2023
PA-4030955-SUN-I,0.0057,0.0045,SUN,Delaware,PA,19015,2023
PA-4030956-SUN-I,0.0076,0.0058,SUN,Dauphin,PA,17110,2023
PA-4030957-SUN-I,0.07755,0.075,SUN,Dauphin,PA,17033,2023
PA-4030958-SUN-I,0.01218,0.00812,SUN,Northampton,PA,18343,2023
PA-4030959-SUN-I,0.0171,0.01305,SUN,Berks,PA,19508,2023
PA-4030960-SUN-I,0.012555,0.01,SUN,Lancaster,PA,17022,2023
PA-4030961-SUN-I,0.01496,0.01056,SUN,Delaware,PA,19010,2023
PA-4030962-SUN-I,0.02368,0.02,SUN,York,PA,17339,2023
PA-4030918-SUN-I,0.00962,0.00754,SUN,Bucks,PA,19056,2023
PA-4030880-SUN-I,0.0168,0.012,SUN,Allegheny,PA,15044,2023
PA-4030881-SUN-I,0.015035,0.010819,SUN,Bucks,PA,19054,2023
PA-4030882-SUN-I,0.0152,0.012,SUN,Montgomery,PA,19438,2023
PA-4030883-SUN-I,0.0152,0.0116,SUN,Lehigh,PA,18104,2023
PA-4030884-SUN-I,0.0084,0.007329,SUN,Bradford,PA,18840,2023
PA-4030885-SUN-I,0.00792,0.006,SUN,Bradford,PA,18840,2023
PA-4030886-SUN-I,0.01022,0.0076,SUN,Cumberland,PA,17050,2023
PA-4030887-SUN-I,0.0088,0.007,SUN,Bradford,PA,18846,2023
PA-4030888-SUN-I,0.03067,0.023732,SUN,Jefferson,PA,15825,2023
PA-4030889-SUN-I,0.02,0.0145,SUN,Lehigh,PA,18104,2023
PA-4030890-SUN-I,0.01224,0.0114,SUN,Montour,PA,17821,2023
PA-4030891-SUN-I,0.01215,0.01,SUN,York,PA,17070,2023
PA-4030892-SUN-I,0.015795,0.0114,SUN,Northumberland,PA,17777,2023
PA-4030893-SUN-I,0.008,0.006,SUN,Chester,PA,19425,2023
PA-4030894-SUN-I,0.016,0.0114,SUN,Crawford,PA,16435,2023
PA-4030895-SUN-I,0.009,0.00725,SUN,Chester,PA,19348,2023
PA-4030896-SUN-I,0.01628,0.0152,SUN,Lancaster,PA,17602,2023
PA-4030897-SUN-I,0.00884,0.0076,SUN,Allegheny,PA,15116,2023
PA-4030898-SUN-I,0.00584,0.005,SUN,Delaware,PA,19026,2023
PA-4030899-SUN-I,0.00798,0.0114,SUN,Perry,PA,17045,2023
PA-4030900-SUN-I,0.01785,0.013,SUN,Montgomery,PA,19040,2023
PA-4030901-SUN-I,0.1296,0.1,SUN,Allegheny,PA,15238-2225,2023
PA-4030902-SUN-I,0.01026,0.01,SUN,Delaware,PA,19063,2023
PA-4030903-SUN-I,0.0128,0.01,SUN,Perry,PA,17020,2023
PA-4030904-SUN-I,0.0176,0.0136,SUN,Lancaster,PA,17538,2023
PA-4030905-SUN-I,0.01665,0.0114,SUN,Dauphin,PA,17112,2023
PA-4030906-SUN-I,0.00703,0.006,SUN,Dauphin,PA,17112,2023
PA-4030907-SUN-I,0.018,0.0152,SUN,Bucks,PA,18940,2023
PA-4030908-SUN-I,0.03204,0.0228,SUN,Berks,PA,19540,2023
PA-4030909-SUN-I,0.02058,0.0176,SUN,Crawford,PA,16433,2023
PA-4030910-SUN-I,0.01184,0.01,SUN,Blair,PA,16686,2023
PA-4030911-SUN-I,0.01332,0.01,SUN,Schuylkill,PA,18211,2023
PA-4030912-SUN-I,0.00555,0.00435,SUN,Montgomery,PA,19444,2023
PA-4030913-SUN-I,0.01702,0.0152,SUN,Lycoming,PA,17740,2023
PA-4030914-SUN-I,0.01026,0.00783,SUN,Northampton,PA,18064,2023
PA-4030915-SUN-I,0.01536,0.0114,SUN,Bradford,PA,18848,2023
PA-4030916-SUN-I,0.00612,0.006282,SUN,Allegheny,PA,15238,2023
PA-4030917-SUN-I,0.006615,0.005,SUN,Delaware,PA,19342,2023
PA-4030858-SUN-I,0.02016,0.0152,SUN,Montgomery,PA,18074,2023
PA-4030859-SUN-I,0.0038,0.0029,SUN,Lackawanna,PA,18411,2023
PA-4030860-SUN-I,0.00798,0.00609,SUN,Northampton,PA,18017,2023
PA-4030861-SUN-I,0.00481,0.0038,SUN,Philadelphia,PA,19149,2023
PA-4030862-SUN-I,0.014985,0.01073,SUN,Delaware,PA,19063,2023
PA-4030863-SUN-I,0.01044,0.0076,SUN,Bucks,PA,19021,2023
PA-4030864-SUN-I,0.0315,0.03,SUN,Luzerne,PA,18702,2023
PA-4030865-SUN-I,0.0108,0.01,SUN,Lancaster,PA,17520,2023
PA-4030866-SUN-I,0.016605,0.013325,SUN,Dauphin,PA,17111,2023
PA-4030867-SUN-I,0.01225,0.01015,SUN,Lancaster,PA,17552,2023
PA-4030868-SUN-I,0.01184,0.01,SUN,Dauphin,PA,17109,2023
PA-4030869-SUN-I,0.23376,0.16,SUN,Perry,PA,17020,2023
PA-4030870-SUN-I,0.0171,0.01305,SUN,Philadelphia,PA,19128,2023
PA-4030871-SUN-I,0.01035,0.0087,SUN,Cumberland,PA,17050,2023
PA-4030872-SUN-I,0.01368,0.0114,SUN,Bucks,PA,18951,2023
PA-4030873-SUN-I,0.01862,0.0147,SUN,Bucks,PA,18966,2023
PA-4030874-SUN-I,0.0172,0.013,SUN,York,PA,17019,2023
PA-4030875-SUN-I,0.00648,0.00464,SUN,Lancaster,PA,17602,2023
PA-4030876-SUN-I,0.0096,0.0076,SUN,Northampton,PA,18067,2023
PA-4030877-SUN-I,0.02496,0.0231,SUN,Perry,PA,17040,2023
PA-4030878-SUN-I,0.01258,0.01,SUN,Cumberland,PA,17050,2023
PA-4030879-SUN-I,0.21114,0.1875,SUN,Cumberland,PA,17050,2023
PA-4030826-SUN-I,0.00395,0.0029,SUN,Bucks,PA,18938,2023
PA-4030827-SUN-I,0.0072,0.006,SUN,Lehigh,PA,18104,2023
PA-4030828-SUN-I,0.00836,0.0066,SUN,Delaware,PA,19029,2023
PA-4030829-SUN-I,0.00777,0.006,SUN,Lycoming,PA,17702,2023
PA-4030830-SUN-I,0.00646,0.00493,SUN,Northampton,PA,18042,2023
PA-4030832-SUN-I,0.01036,0.01,SUN,Franklin,PA,17214,2023
PA-4030833-SUN-I,0.01444,0.01102,SUN,Lackawanna,PA,18407,2023
PA-4030834-SUN-I,0.01216,0.00928,SUN,Perry,PA,17062,2023
PA-4030835-SUN-I,0.0084,0.006,SUN,Lawrence,PA,16156,2023
PA-4030836-SUN-I,0.0068,0.005,SUN,Beaver,PA,15009,2023
PA-4030837-SUN-I,0.005135,0.005,SUN,Allegheny,PA,15211,2023
PA-4030838-SUN-I,0.00476,0.0038,SUN,Philadelphia,PA,19114,2023
PA-4030839-SUN-I,0.008,0.006,SUN,Bucks,PA,19067,2023
PA-4030840-SUN-I,0.012555,0.00899,SUN,Lancaster,PA,17584,2023
PA-4030841-SUN-I,0.0092,0.0076,SUN,Dauphin,PA,17112,2023
PA-4030842-SUN-I,0.00962,0.009074,SUN,Berks,PA,19518,2023
PA-4030843-SUN-I,0.019845,0.0152,SUN,Schuylkill,PA,17981,2023
PA-4030844-SUN-I,0.0088,0.0076,SUN,Northampton,PA,18064,2023
PA-4030845-SUN-I,0.004,0.003,SUN,Allegheny,PA,15210,2023
PA-4030846-SUN-I,0.0052,0.005,SUN,Lancaster,PA,17538,2023
PA-4030847-SUN-I,0.0184,0.015,SUN,Schuylkill,PA,17972,2023
PA-4030848-SUN-I,0.0028,0.002065,SUN,Allegheny,PA,15201,2023
PA-4030849-SUN-I,0.02106,0.01508,SUN,Luzerne,PA,18201,2023
PA-4030850-SUN-I,0.00629,0.0076,SUN,York,PA,17331,2023
PA-4030851-SUN-I,0.003575,0.0038,SUN,Berks,PA,19607,2023
PA-4030852-SUN-I,0.01332,0.01,SUN,Indiana,PA,15716,2023
PA-4030853-SUN-I,0.01659,0.01218,SUN,Luzerne,PA,18201,2023
PA-4030854-SUN-I,0.01666,0.012,SUN,Perry,PA,17020,2023
PA-4030855-SUN-I,0.01088,0.0076,SUN,Beaver,PA,15061,2023
PA-4030856-SUN-I,0.01394,0.01,SUN,Allegheny,PA,15239,2023
PA-4030857-SUN-I,0.012,0.01,SUN,Cumberland,PA,17055,2023
PA-4026257-SUN-I,0.0343,0.0312,SUN,Allegheny,PA,15120,2023
PA-4030795-SUN-I,0.00952,0.0076,SUN,York,PA,17347,2023
PA-4030796-SUN-I,0.00646,0.005,SUN,Butler,PA,16063,2023
PA-4030797-SUN-I,0.0104,0.0076,SUN,Washington,PA,15332,2023
PA-4030798-SUN-I,0.0081,0.006,SUN,Dauphin,PA,17023,2023
PA-4030799-SUN-I,0.0072,0.0076,SUN,Allegheny,PA,15143,2023
PA-4030800-SUN-I,0.01332,0.01044,SUN,Cumberland,PA,17050,2023
PA-4030801-SUN-I,0.0176,0.0152,SUN,Delaware,PA,19317,2023
PA-4030802-SUN-I,0.01326,0.01,SUN,Allegheny,PA,15120,2023
PA-4030803-SUN-I,0.02108,0.0152,SUN,Westmoreland,PA,15632,2023
PA-4030804-SUN-I,0.01156,0.01,SUN,Allegheny,PA,15235,2023
PA-4030805-SUN-I,0.0108,0.0076,SUN,Fayette,PA,15012,2023
PA-4030806-SUN-I,0.0068,0.005,SUN,Wyoming,PA,18623,2023
PA-4030807-SUN-I,0.00959,0.00638,SUN,Delaware,PA,19008,2023
PA-4030808-SUN-I,0.0768,0.05,SUN,Chester,PA,19390,2023
PA-4030809-SUN-I,0.0048,0.0038,SUN,Northampton,PA,18042,2023
PA-4030810-SUN-I,0.03276,0.02088,SUN,Bedford,PA,16650,2023
PA-4030811-SUN-I,0.00544,0.0038,SUN,Allegheny,PA,15237,2023
PA-4030812-SUN-I,0.00847,0.00638,SUN,Northampton,PA,18064,2023
PA-4030813-SUN-I,0.00748,0.006,SUN,Lancaster,PA,17022,2023
PA-4030814-SUN-I,0.00684,0.00522,SUN,Lehigh,PA,18103,2023
PA-4030815-SUN-I,0.01254,0.00957,SUN,Carbon,PA,18210,2023
PA-4030816-SUN-I,0.0076,0.0058,SUN,Lehigh,PA,18052,2023
PA-4030817-SUN-I,0.00891,0.0076,SUN,Lancaster,PA,17538,2023
PA-4030818-SUN-I,0.0068,0.005,SUN,Lehigh,PA,18049,2023
PA-4030819-SUN-I,0.0064,0.005,SUN,Perry,PA,17053,2023
PA-4030820-SUN-I,0.0108,0.01,SUN,York,PA,17404,2023
PA-4030821-SUN-I,0.01406,0.01073,SUN,Lehigh,PA,18049,2023
PA-4030822-SUN-I,0.01305,0.0087,SUN,Berks,PA,19518,2023
PA-4030823-SUN-I,0.00608,0.00464,SUN,Lehigh,PA,18106,2023
PA-4030824-SUN-I,0.01287,0.011517,SUN,Columbia,PA,17814,2023
PA-4030825-SUN-I,0.01428,0.01,SUN,Clearfield,PA,16830,2023
PA-4030771-SUN-I,0.0112,0.01,SUN,Northumberland,PA,17881,2023
PA-4030772-SUN-I,0.00594,0.00432,SUN,Adams,PA,17350,2023
PA-4030773-SUN-I,0.01539,0.0114,SUN,Cumberland,PA,17013,2023
PA-4030774-SUN-I,0.01295,0.01,SUN,Blair,PA,16601,2023
PA-4030775-SUN-I,0.00777,0.00609,SUN,Delaware,PA,19008,2023
PA-4030776-SUN-I,0.00455,0.0038,SUN,Delaware,PA,19013,2023
PA-4030777-SUN-I,0.0064,0.005,SUN,Philadelphia,PA,19150,2023
PA-4030778-SUN-I,0.00874,0.00667,SUN,Chester,PA,19348,2023
PA-4030779-SUN-I,0.00936,0.0076,SUN,Chester,PA,19344,2023
PA-4030780-SUN-I,0.0085,0.006,SUN,Schuylkill,PA,17972,2023
PA-4030781-SUN-I,0.01961,0.0152,SUN,Lancaster,PA,17603,2023
PA-4030782-SUN-I,0.02133,0.0214,SUN,Beaver,PA,15009,2023
PA-4030783-SUN-I,0.02359,0.01508,SUN,Huntingdon,PA,16652,2023
PA-4030784-SUN-I,0.00729,0.006,SUN,Dauphin,PA,17018,2023
PA-4030785-SUN-I,0.0216,0.0164,SUN,Snyder,PA,17864,2023
PA-4030786-SUN-I,0.014,0.012215,SUN,Beaver,PA,15009,2023
PA-4030787-SUN-I,0.00325,0.0024,SUN,Chester,PA,19460,2023
PA-4030788-SUN-I,0.02146,0.01682,SUN,Bucks,PA,18930,2023
PA-4030789-SUN-I,0.01022,0.00812,SUN,Monroe,PA,18322,2023
PA-4030790-SUN-I,0.01512,0.0114,SUN,York,PA,17363,2023
PA-4030791-SUN-I,0.019035,0.016,SUN,Columbia,PA,17878,2023
PA-4030792-SUN-I,0.00748,0.006,SUN,Allegheny,PA,15136,2023
PA-4030793-SUN-I,0.00408,0.0038,SUN,Allegheny,PA,15017,2023
PA-4030794-SUN-I,0.01054,0.0076,SUN,Dauphin,PA,17111,2023
PA-4030744-SUN-I,0.009,0.0076,SUN,York,PA,17364,2023
PA-4030745-SUN-I,0.01728,0.015,SUN,Clearfield,PA,16651,2023
PA-4030746-SUN-I,0.006885,0.00493,SUN,Delaware,PA,19078,2023
PA-4030747-SUN-I,0.0182,0.0138,SUN,Beaver,PA,15001,2023
PA-4030748-SUN-I,0.0104,0.00754,SUN,Montgomery,PA,19444,2023
PA-4030749-SUN-I,0.0156,0.012,SUN,Dauphin,PA,17061,2023
PA-4030750-SUN-I,0.011745,0.01,SUN,Northumberland,PA,17777,2023
PA-4030751-SUN-I,0.00814,0.00638,SUN,Montgomery,PA,19403,2023
PA-4030752-SUN-I,0.012555,0.01,SUN,Adams,PA,17316,2023
PA-4030753-SUN-I,0.0112,0.0076,SUN,Berks,PA,19604,2023
PA-4030754-SUN-I,0.00474,0.0038,SUN,Philadelphia,PA,19153,2023
PA-4030755-SUN-I,0.0063,0.005,SUN,Philadelphia,PA,19152,2023
PA-4030756-SUN-I,0.00876,0.0076,SUN,Luzerne,PA,18705,2023
PA-4030757-SUN-I,0.00836,0.00638,SUN,Berks,PA,19503,2023
PA-4030758-SUN-I,0.0116,0.01,SUN,York,PA,17404,2023
PA-4030759-SUN-I,0.00714,0.005,SUN,Beaver,PA,15001,2023
PA-4030760-SUN-I,0.00714,0.005,SUN,Allegheny,PA,15025,2023
PA-4030761-SUN-I,0.00999,0.00783,SUN,Cumberland,PA,17050,2023
PA-4030762-SUN-I,0.00481,0.0038,SUN,Mifflin,PA,17044,2023
PA-4030763-SUN-I,0.0056,0.0038,SUN,Philadelphia,PA,19115,2023
PA-4030764-SUN-I,0.0176,0.01276,SUN,Lehigh,PA,18092,2023
PA-4030765-SUN-I,0.0088,0.0076,SUN,Franklin,PA,17222,2023
PA-4030766-SUN-I,0.00714,0.005,SUN,Washington,PA,15324,2023
PA-4030767-SUN-I,0.0096,0.0076,SUN,Tioga,PA,16930,2023
PA-4030768-SUN-I,0.01872,0.016752,SUN,Columbia,PA,17814,2023
PA-4030769-SUN-I,0.018,0.01475,SUN,Bucks,PA,18974,2023
PA-4030770-SUN-I,0.00612,0.006,SUN,Montgomery,PA,19464,2023
PA-4018710-SUN-I,0.02092,0.01508,SUN,Erie,PA,16441,2023
PA-4030704-SUN-I,0.0119,0.01,SUN,Lancaster,PA,17603,2023
PA-4030705-SUN-I,0.01734,0.0136,SUN,Franklin,PA,17202,2023
PA-4030706-SUN-I,0.01122,0.01,SUN,Allegheny,PA,15017,2023
PA-4030707-SUN-I,0.012045,0.01,SUN,York,PA,17315,2023
PA-4030708-SUN-I,0.010125,0.0076,SUN,Lancaster,PA,17547,2023
PA-4030709-SUN-I,0.0236,0.0176,SUN,Lancaster,PA,17512,2023
PA-4030710-SUN-I,0.0104,0.0076,SUN,Berks,PA,19543,2023
PA-4030711-SUN-I,0.0164,0.0114,SUN,Cumberland,PA,17025,2023
PA-4030712-SUN-I,0.01428,0.01,SUN,Beaver,PA,15009,2023
PA-4030713-SUN-I,0.0082,0.0058,SUN,Erie,PA,16428,2023
PA-4030714-SUN-I,0.00891,0.0076,SUN,York,PA,17331,2023
PA-4030715-SUN-I,0.0124,0.01,SUN,Schuylkill,PA,17931,2023
PA-4030716-SUN-I,0.01106,0.00812,SUN,Bucks,PA,18977,2023
PA-4030717-SUN-I,0.009085,0.00667,SUN,Chester,PA,19335,2023
PA-4030718-SUN-I,0.0147,0.015,SUN,Montgomery,PA,18073,2023
PA-4030720-SUN-I,0.010935,0.01,SUN,Cumberland,PA,17055,2023
PA-4030721-SUN-I,0.018225,0.01305,SUN,Montgomery,PA,18964,2023
PA-4030722-SUN-I,0.019,0.0145,SUN,Lancaster,PA,17517,2023
PA-4030723-SUN-I,0.0111,0.0087,SUN,Cumberland,PA,17043,2023
PA-4030724-SUN-I,0.006885,0.005,SUN,Cumberland,PA,17050,2023
PA-4030725-SUN-I,0.02025,0.0145,SUN,Lancaster,PA,17560,2023
PA-4030726-SUN-I,0.006,0.005,SUN,Lehigh,PA,18031,2023
PA-4030727-SUN-I,0.0051,0.003576,SUN,Montgomery,PA,19446,2023
PA-4030728-SUN-I,0.00836,0.00638,SUN,Lehigh,PA,18032,2023
PA-4030729-SUN-I,0.0108,0.00783,SUN,York,PA,17347,2023
PA-4030730-SUN-I,0.0108,0.0076,SUN,Westmoreland,PA,15642,2023
PA-4030731-SUN-I,0.01258,0.01,SUN,Washington,PA,15057,2023
PA-4030732-SUN-I,0.014,0.01,SUN,Dauphin,PA,17110,2023
PA-4030733-SUN-I,0.01014,0.009074,SUN,Union,PA,17889,2023
PA-4030734-SUN-I,0.0133,0.0105,SUN,Wyoming,PA,18446,2023
PA-4030735-SUN-I,0.01768,0.0136,SUN,Lancaster,PA,17527,2023
PA-4030736-SUN-I,0.00528,0.004,SUN,Lehigh,PA,18103,2023
